timestamp,pH,turbidity_NTU,CO2_ppm,alarm_flag,maintenance_log
2026-02-11 05:15:00,7.078,1.999,423.27,0,
2026-02-11 05:30:00,6.988,2.098,418.17,0,
2026-02-11 05:45:00,6.968,2.58,419.84,0,
2026-02-11 06:00:00,7.065,2.411,426.05,0,
2026-02-11 06:15:00,7.057,1.951,421.39,0,
2026-02-11 06:30:00,7.006,2.266,417.78,0,
2026-02-11 06:45:00,6.948,2.319,413.56,0,
2026-02-11 07:00:00,6.949,2.166,414.04,0,
2026-02-11 07:15:00,6.912,2.263,416.17,0,
2026-02-11 07:30:00,6.893,2.298,416.51,0,
2026-02-11 07:45:00,6.881,2.076,416.95,0,
2026-02-11 08:00:00,6.894,2.145,415.55,0,
2026-02-11 08:15:00,6.865,2.349,411.85,0,
2026-02-11 08:30:00,6.831,2.362,410.65,0,
2026-02-11 08:45:00,6.912,2.265,420.28,0,
2026-02-11 09:00:00,6.906,2.277,409.29,0,
2026-02-11 09:15:00,6.972,2.408,405.81,0,
2026-02-11 09:30:00,6.848,2.581,403.92,0,
2026-02-11 09:45:00,6.89,2.462,408.61,0,
2026-02-11 10:00:00,6.886,2.743,413.37,0,
2026-02-11 10:15:00,6.853,2.422,406.93,0,
2026-02-11 10:30:00,6.899,2.581,414.82,0,
2026-02-11 10:45:00,6.897,2.525,408.61,0,
2026-02-11 11:00:00,6.871,2.692,412.85,0,
2026-02-11 11:15:00,6.84,2.511,405.2,0,
2026-02-11 11:30:00,6.833,2.942,405.13,0,
2026-02-11 11:45:00,6.782,2.423,408.39,0,
2026-02-11 12:00:00,6.81,2.957,409.93,0,
2026-02-11 12:15:00,6.819,2.736,407.31,0,
2026-02-11 12:30:00,6.795,2.826,409.27,0,
2026-02-11 12:45:00,6.875,2.964,410.58,0,
2026-02-11 13:00:00,6.915,2.911,402.73,0,
2026-02-11 13:15:00,6.813,2.691,407.27,0,
2026-02-11 13:30:00,6.876,2.907,406.84,0,
2026-02-11 13:45:00,6.814,3.113,407.36,0,
2026-02-11 14:00:00,6.855,2.713,411.24,0,
2026-02-11 14:15:00,6.841,3.177,408.0,0,
2026-02-11 14:30:00,6.911,2.927,402.46,0,
2026-02-11 14:45:00,6.853,2.814,410.03,0,
2026-02-11 15:00:00,6.945,2.752,407.26,0,
2026-02-11 15:15:00,6.889,2.859,414.07,0,
2026-02-11 15:30:00,6.876,2.603,415.92,0,
2026-02-11 15:45:00,6.854,2.837,404.63,0,
2026-02-11 16:00:00,6.938,2.861,410.9,0,
2026-02-11 16:15:00,6.978,2.738,416.11,0,
2026-02-11 16:30:00,6.956,3.009,409.77,0,
2026-02-11 16:45:00,7.064,2.859,419.27,0,
2026-02-11 17:00:00,7.033,2.791,421.09,0,
2026-02-11 17:15:00,6.955,2.83,417.01,0,
2026-02-11 17:30:00,6.965,2.923,415.34,0,
2026-02-11 17:45:00,7.014,2.87,409.97,0,
2026-02-11 18:00:00,6.958,2.741,423.26,0,
2026-02-11 18:15:00,7.068,2.851,428.79,0,
2026-02-11 18:30:00,7.038,2.81,428.75,0,
2026-02-11 18:45:00,7.042,2.63,421.56,0,
2026-02-11 19:00:00,7.073,2.74,418.74,0,
2026-02-11 19:15:00,7.134,2.851,427.21,0,
2026-02-11 19:30:00,7.066,2.829,424.08,0,
2026-02-11 19:45:00,7.061,2.688,427.22,0,
2026-02-11 20:00:00,7.15,2.802,427.21,0,
2026-02-11 20:15:00,7.132,2.53,427.04,0,
2026-02-11 20:30:00,7.075,2.511,431.42,0,
2026-02-11 20:45:00,7.099,2.591,432.17,0,
2026-02-11 21:00:00,7.116,2.828,426.39,0,
2026-02-11 21:15:00,7.131,2.603,425.33,0,
2026-02-11 21:30:00,7.051,2.511,419.52,0,
2026-02-11 21:45:00,7.048,2.758,428.59,0,
2026-02-11 22:00:00,7.086,2.457,426.02,0,
2026-02-11 22:15:00,7.086,2.809,432.44,0,
2026-02-11 22:30:00,7.106,2.371,429.74,0,
2026-02-11 22:45:00,7.174,2.27,430.45,0,
2026-02-11 23:00:00,7.136,2.372,434.84,0,
2026-02-11 23:15:00,7.157,2.334,433.36,0,
2026-02-11 23:30:00,7.088,2.226,431.43,0,
2026-02-11 23:45:00,7.127,2.713,438.72,0,
2026-02-12 00:00:00,7.179,2.348,434.95,0,
2026-02-12 00:15:00,7.179,2.347,430.31,0,
2026-02-12 00:30:00,7.112,2.187,430.41,0,
2026-02-12 00:45:00,7.155,2.15,434.92,0,
2026-02-12 01:00:00,7.255,2.371,432.4,0,
2026-02-12 01:15:00,7.141,1.948,426.88,0,
2026-02-12 01:30:00,7.104,2.011,434.67,0,
2026-02-12 01:45:00,7.126,2.13,435.79,0,
2026-02-12 02:00:00,7.135,2.356,435.12,0,
2026-02-12 02:15:00,7.117,2.085,436.15,0,
2026-02-12 02:30:00,7.117,2.193,437.8,0,
2026-02-12 02:45:00,7.041,2.125,435.94,0,
2026-02-12 03:00:00,7.058,2.308,429.85,0,
2026-02-12 03:15:00,7.091,1.87,427.08,0,
2026-02-12 03:30:00,7.083,2.214,419.99,0,
2026-02-12 03:45:00,7.055,2.071,426.71,0,
2026-02-12 04:00:00,7.066,2.239,428.08,0,
2026-02-12 04:15:00,7.069,1.978,425.48,0,
2026-02-12 04:30:00,7.102,2.107,417.04,0,
2026-02-12 04:45:00,7.043,2.092,422.71,0,
2026-02-12 05:00:00,7.059,1.963,425.69,0,
2026-02-12 05:15:00,7.002,1.929,418.24,0,
2026-02-12 05:30:00,7.048,2.043,422.23,0,
2026-02-12 05:45:00,7.029,2.161,422.51,0,
2026-02-12 06:00:00,7.043,2.04,424.47,0,
2026-02-12 06:15:00,7.026,2.118,426.07,0,
2026-02-12 06:30:00,7.01,1.9,416.92,0,
2026-02-12 06:45:00,6.966,2.144,418.39,0,
2026-02-12 07:00:00,6.973,2.371,417.75,0,
2026-02-12 07:15:00,7.005,2.342,418.74,0,
2026-02-12 07:30:00,6.91,2.243,417.56,0,
2026-02-12 07:45:00,6.902,2.314,420.39,0,
2026-02-12 08:00:00,6.934,2.176,404.67,0,
2026-02-12 08:15:00,6.937,2.567,415.01,0,
2026-02-12 08:30:00,6.867,2.657,414.64,0,
2026-02-12 08:45:00,6.897,2.396,411.15,0,
2026-02-12 09:00:00,6.889,2.785,402.46,0,
2026-02-12 09:15:00,6.776,2.32,410.73,0,
2026-02-12 09:30:00,6.87,2.26,407.64,0,
2026-02-12 09:45:00,6.867,2.367,416.73,0,
2026-02-12 10:00:00,6.862,2.467,411.11,0,
2026-02-12 10:15:00,6.936,2.873,406.06,0,
2026-02-12 10:30:00,6.801,2.51,400.7,0,
2026-02-12 10:45:00,6.817,2.449,411.0,0,
2026-02-12 11:00:00,6.725,2.469,411.19,0,
2026-02-12 11:15:00,6.829,2.8,407.37,0,
2026-02-12 11:30:00,6.832,2.803,410.52,0,
2026-02-12 11:45:00,6.825,2.604,406.63,0,
2026-02-12 12:00:00,6.905,2.419,412.27,0,
2026-02-12 12:15:00,6.893,2.553,412.0,0,
2026-02-12 12:30:00,6.855,3.002,401.55,0,
2026-02-12 12:45:00,6.834,2.867,402.65,0,
2026-02-12 13:00:00,6.906,2.793,416.53,0,
2026-02-12 13:15:00,6.857,3.081,412.37,0,
2026-02-12 13:30:00,6.821,3.111,403.86,0,
2026-02-12 13:45:00,6.78,2.827,402.96,0,
2026-02-12 14:00:00,6.848,2.844,410.44,0,
2026-02-12 14:15:00,6.913,2.771,405.45,0,
2026-02-12 14:30:00,6.995,2.827,409.21,0,
2026-02-12 14:45:00,6.89,2.656,410.79,0,
2026-02-12 15:00:00,6.856,2.663,411.15,0,
2026-02-12 15:15:00,6.842,2.634,416.59,0,
2026-02-12 15:30:00,6.936,3.059,420.03,0,
2026-02-12 15:45:00,6.828,2.665,411.42,0,
2026-02-12 16:00:00,6.953,3.192,409.48,0,
2026-02-12 16:15:00,6.975,2.79,416.25,0,
2026-02-12 16:30:00,6.964,3.157,421.93,0,
2026-02-12 16:45:00,6.941,2.838,414.53,0,
2026-02-12 17:00:00,6.989,2.651,420.3,0,
2026-02-12 17:15:00,6.979,3.071,414.31,0,
2026-02-12 17:30:00,6.942,3.08,418.52,0,
2026-02-12 17:45:00,7.083,2.723,414.57,0,
2026-02-12 18:00:00,6.982,2.797,420.04,0,
2026-02-12 18:15:00,7.049,2.697,420.32,0,
2026-02-12 18:30:00,6.899,2.799,424.0,0,
2026-02-12 18:45:00,7.093,2.817,429.45,0,
2026-02-12 19:00:00,7.112,2.73,421.55,0,
2026-02-12 19:15:00,7.05,2.491,415.86,0,
2026-02-12 19:30:00,7.085,2.656,423.78,0,
2026-02-12 19:45:00,7.094,2.828,426.5,0,
2026-02-12 20:00:00,7.043,2.669,426.81,0,
2026-02-12 20:15:00,7.111,2.628,426.04,0,
2026-02-12 20:30:00,7.051,2.513,433.26,0,
2026-02-12 20:45:00,7.068,2.537,428.46,0,
2026-02-12 21:00:00,7.162,2.815,428.07,0,
2026-02-12 21:15:00,7.162,2.407,425.91,0,
2026-02-12 21:30:00,7.084,2.66,422.53,0,
2026-02-12 21:45:00,7.088,2.533,431.29,0,
2026-02-12 22:00:00,7.098,2.537,431.37,0,
2026-02-12 22:15:00,7.171,2.364,426.53,0,
2026-02-12 22:30:00,7.089,2.395,430.91,0,
2026-02-12 22:45:00,7.16,2.421,430.79,0,
2026-02-12 23:00:00,7.182,2.318,429.09,0,
2026-02-12 23:15:00,7.143,2.421,428.6,0,
2026-02-12 23:30:00,7.199,2.416,433.52,0,
2026-02-12 23:45:00,7.134,2.649,431.07,0,
2026-02-13 00:00:00,7.139,2.342,429.64,0,
2026-02-13 00:15:00,7.101,1.991,428.53,0,
2026-02-13 00:30:00,7.2,2.431,431.38,0,
2026-02-13 00:45:00,7.109,2.206,435.47,0,
2026-02-13 01:00:00,7.162,2.519,432.42,0,
2026-02-13 01:15:00,7.138,2.42,430.41,0,
2026-02-13 01:30:00,7.086,2.107,432.32,0,
2026-02-13 01:45:00,7.104,2.276,436.22,0,
2026-02-13 02:00:00,7.199,2.064,432.35,0,
2026-02-13 02:15:00,7.135,2.142,431.02,0,
2026-02-13 02:30:00,7.069,2.232,432.07,0,
2026-02-13 02:45:00,7.128,2.288,428.39,0,
2026-02-13 03:00:00,7.099,2.248,429.22,0,
2026-02-13 03:15:00,7.272,2.119,425.96,0,
2026-02-13 03:30:00,7.106,2.476,421.1,0,
2026-02-13 03:45:00,7.064,2.046,428.04,0,
2026-02-13 04:00:00,7.146,1.859,427.39,0,
2026-02-13 04:15:00,6.974,1.889,424.16,0,
2026-02-13 04:30:00,7.062,2.325,428.74,0,
2026-02-13 04:45:00,7.148,2.096,420.97,0,
2026-02-13 05:00:00,7.033,2.137,416.02,0,
2026-02-13 05:15:00,6.943,2.04,419.55,0,
2026-02-13 05:30:00,7.0,2.063,415.4,0,
2026-02-13 05:45:00,7.083,2.023,422.14,0,
2026-02-13 06:00:00,7.019,2.224,416.99,0,
2026-02-13 06:15:00,6.948,2.153,423.15,0,
2026-02-13 06:30:00,6.946,2.248,422.29,0,
2026-02-13 06:45:00,6.943,2.25,413.96,0,
2026-02-13 07:00:00,6.979,2.153,413.66,0,
2026-02-13 07:15:00,7.019,2.017,418.28,0,
2026-02-13 07:30:00,6.995,2.025,419.33,0,
2026-02-13 07:45:00,6.956,2.732,406.64,0,
2026-02-13 08:00:00,6.858,2.522,415.13,0,
2026-02-13 08:15:00,6.85,2.524,404.54,0,
2026-02-13 08:30:00,6.935,2.246,410.5,0,
2026-02-13 08:45:00,6.834,2.373,416.46,0,
2026-02-13 09:00:00,6.883,2.274,423.55,0,
2026-02-13 09:15:00,6.902,2.225,410.02,0,
2026-02-13 09:30:00,6.824,2.359,405.49,0,
2026-02-13 09:45:00,6.824,2.673,407.97,0,
2026-02-13 10:00:00,6.865,2.626,409.87,0,
2026-02-13 10:15:00,6.891,2.381,406.56,0,
2026-02-13 10:30:00,6.914,2.505,405.21,0,
2026-02-13 10:45:00,6.888,2.69,406.93,0,
2026-02-13 11:00:00,6.859,2.518,409.99,0,
2026-02-13 11:15:00,6.816,2.641,407.55,0,
2026-02-13 11:30:00,6.798,2.713,404.58,0,
2026-02-13 11:45:00,6.825,2.736,405.35,0,
2026-02-13 12:00:00,6.87,2.738,406.34,0,
2026-02-13 12:15:00,6.867,2.624,404.03,0,
2026-02-13 12:30:00,6.746,2.661,405.27,0,
2026-02-13 12:45:00,6.814,2.594,410.81,0,
2026-02-13 13:00:00,6.915,2.549,407.49,0,
2026-02-13 13:15:00,6.862,2.784,401.62,0,
2026-02-13 13:30:00,6.791,2.94,413.01,0,
2026-02-13 13:45:00,6.983,2.626,410.9,0,
2026-02-13 14:00:00,6.869,2.887,404.08,0,
2026-02-13 14:15:00,6.894,2.976,408.56,0,
2026-02-13 14:30:00,6.901,2.594,407.31,0,
2026-02-13 14:45:00,6.869,2.838,413.69,0,
2026-02-13 15:00:00,6.858,3.133,410.03,0,
2026-02-13 15:15:00,7.007,2.975,411.8,0,
2026-02-13 15:30:00,6.959,2.616,411.94,0,
2026-02-13 15:45:00,6.958,2.998,407.41,0,
2026-02-13 16:00:00,6.954,2.788,419.62,0,
2026-02-13 16:15:00,6.883,3.003,417.34,0,
2026-02-13 16:30:00,7.006,2.793,412.42,0,
2026-02-13 16:45:00,6.91,2.884,416.91,0,
2026-02-13 17:00:00,6.975,2.806,420.79,0,
2026-02-13 17:15:00,6.889,2.879,417.88,0,
2026-02-13 17:30:00,6.878,2.784,424.66,0,
2026-02-13 17:45:00,7.006,2.825,430.89,0,
2026-02-13 18:00:00,6.96,2.67,419.5,0,
2026-02-13 18:15:00,6.91,2.906,418.45,0,
2026-02-13 18:30:00,7.047,2.844,417.61,0,
2026-02-13 18:45:00,7.135,2.558,413.49,0,
2026-02-13 19:00:00,7.108,2.932,428.1,0,
2026-02-13 19:15:00,7.035,2.737,422.44,0,
2026-02-13 19:30:00,7.058,2.768,428.09,0,
2026-02-13 19:45:00,7.111,2.837,429.61,0,
2026-02-13 20:00:00,7.131,2.749,421.68,0,
2026-02-13 20:15:00,7.066,2.852,422.94,0,
2026-02-13 20:30:00,7.093,2.609,434.28,0,
2026-02-13 20:45:00,7.114,2.784,427.63,0,
2026-02-13 21:00:00,7.134,2.622,425.84,0,
2026-02-13 21:15:00,7.106,2.654,424.84,0,
2026-02-13 21:30:00,7.113,2.613,428.95,0,
2026-02-13 21:45:00,7.194,2.712,436.01,0,
2026-02-13 22:00:00,7.19,2.608,433.13,0,
2026-02-13 22:15:00,7.158,2.407,431.49,0,
2026-02-13 22:30:00,7.225,2.352,437.44,0,
2026-02-13 22:45:00,7.123,2.415,436.95,0,
2026-02-13 23:00:00,7.226,2.282,432.93,0,
2026-02-13 23:15:00,7.174,2.214,442.87,0,
2026-02-13 23:30:00,7.312,2.028,430.91,0,
2026-02-13 23:45:00,7.09,2.091,436.37,0,
2026-02-14 00:00:00,7.116,2.598,430.43,0,
2026-02-14 00:15:00,7.171,2.179,435.59,0,
2026-02-14 00:30:00,7.169,2.542,430.9,0,
2026-02-14 00:45:00,7.245,2.297,433.61,0,
2026-02-14 01:00:00,7.111,2.21,441.15,0,
2026-02-14 01:15:00,7.187,1.974,435.17,0,
2026-02-14 01:30:00,7.197,2.183,432.99,0,
2026-02-14 01:45:00,7.17,2.451,427.66,0,
2026-02-14 02:00:00,7.082,2.387,431.15,0,
2026-02-14 02:15:00,7.195,2.182,425.95,0,
2026-02-14 02:30:00,7.18,1.958,433.07,0,
2026-02-14 02:45:00,7.143,1.978,432.47,0,
2026-02-14 03:00:00,7.116,1.986,427.77,0,
2026-02-14 03:15:00,7.11,2.299,434.57,0,
2026-02-14 03:30:00,7.087,2.348,433.4,0,
2026-02-14 03:45:00,7.115,2.13,427.27,0,
2026-02-14 04:00:00,7.077,2.055,428.26,0,
2026-02-14 04:15:00,7.024,2.333,422.95,0,
2026-02-14 04:30:00,7.005,1.957,423.5,0,
2026-02-14 04:45:00,7.011,2.115,419.55,0,
2026-02-14 05:00:00,7.05,2.183,421.19,0,
2026-02-14 05:15:00,7.028,1.992,421.92,0,
2026-02-14 05:30:00,7.03,2.035,414.92,0,
2026-02-14 05:45:00,7.035,2.034,423.09,0,
2026-02-14 06:00:00,6.969,2.366,424.09,0,
2026-02-14 06:15:00,7.063,2.455,419.18,0,
2026-02-14 06:30:00,6.967,2.2,407.64,0,
2026-02-14 06:45:00,6.949,2.159,416.65,0,
2026-02-14 07:00:00,6.985,2.127,411.32,0,
2026-02-14 07:15:00,6.86,2.237,413.7,0,
2026-02-14 07:30:00,6.903,2.174,421.22,0,
2026-02-14 07:45:00,6.983,2.263,404.95,0,
2026-02-14 08:00:00,6.838,2.362,410.73,0,
2026-02-14 08:15:00,6.973,2.262,416.65,0,
2026-02-14 08:30:00,6.984,2.318,409.89,0,
2026-02-14 08:45:00,6.883,2.344,408.97,0,
2026-02-14 09:00:00,6.909,2.349,419.64,0,
2026-02-14 09:15:00,6.943,2.356,412.49,0,
2026-02-14 09:30:00,6.858,2.562,414.22,0,
2026-02-14 09:45:00,6.919,2.208,412.0,0,
2026-02-14 10:00:00,6.837,2.736,410.25,0,
2026-02-14 10:15:00,6.842,2.546,414.29,0,
2026-02-14 10:30:00,6.821,2.644,416.53,0,
2026-02-14 10:45:00,6.875,2.687,401.9,0,
2026-02-14 11:00:00,6.913,2.497,408.27,0,
2026-02-14 11:15:00,6.844,2.491,408.06,0,
2026-02-14 11:30:00,6.788,2.498,406.39,0,
2026-02-14 11:45:00,6.796,2.64,411.95,0,
2026-02-14 12:00:00,6.87,2.805,409.03,0,
2026-02-14 12:15:00,6.943,2.635,415.73,0,
2026-02-14 12:30:00,6.871,2.835,412.5,0,
2026-02-14 12:45:00,6.834,2.409,413.69,0,
2026-02-14 13:00:00,6.893,2.725,403.61,0,
2026-02-14 13:15:00,6.846,2.976,405.41,0,
2026-02-14 13:30:00,6.843,2.792,406.02,0,
2026-02-14 13:45:00,6.818,2.708,414.53,0,
2026-02-14 14:00:00,6.941,2.748,405.74,0,
2026-02-14 14:15:00,6.748,2.405,406.27,0,
2026-02-14 14:30:00,6.921,2.718,405.99,0,
2026-02-14 14:45:00,6.864,3.037,421.99,0,
2026-02-14 15:00:00,6.873,2.799,410.95,0,
2026-02-14 15:15:00,6.986,2.823,414.21,0,
2026-02-14 15:30:00,6.873,2.547,408.13,0,
2026-02-14 15:45:00,6.883,2.655,417.17,0,
2026-02-14 16:00:00,6.918,3.079,406.91,0,
2026-02-14 16:15:00,6.954,2.992,410.78,0,
2026-02-14 16:30:00,6.921,2.702,412.48,0,
2026-02-14 16:45:00,6.873,2.798,417.02,0,
2026-02-14 17:00:00,6.918,2.882,413.72,0,
2026-02-14 17:15:00,7.035,2.699,423.75,0,
2026-02-14 17:30:00,6.984,2.569,420.45,0,
2026-02-14 17:45:00,7.013,2.835,416.46,0,
2026-02-14 18:00:00,6.987,2.932,423.99,0,
2026-02-14 18:15:00,6.977,2.921,419.21,0,
2026-02-14 18:30:00,7.103,2.949,419.2,0,
2026-02-14 18:45:00,7.02,2.568,425.92,0,
2026-02-14 19:00:00,7.017,2.792,413.29,0,
2026-02-14 19:15:00,7.103,2.723,426.8,0,
2026-02-14 19:30:00,7.021,2.73,421.74,0,
2026-02-14 19:45:00,7.037,2.69,422.45,0,
2026-02-14 20:00:00,7.076,2.601,433.83,0,
2026-02-14 20:15:00,7.083,2.224,424.54,0,
2026-02-14 20:30:00,7.104,2.827,431.13,0,
2026-02-14 20:45:00,7.203,2.678,429.03,0,
2026-02-14 21:00:00,7.123,2.381,430.02,0,
2026-02-14 21:15:00,6.994,2.649,428.02,0,
2026-02-14 21:30:00,7.135,2.485,428.31,0,
2026-02-14 21:45:00,7.127,2.463,436.09,0,
2026-02-14 22:00:00,7.132,2.385,434.11,0,
2026-02-14 22:15:00,7.147,2.554,428.76,0,
2026-02-14 22:30:00,7.137,2.328,426.9,0,
2026-02-14 22:45:00,7.139,2.257,429.03,0,
2026-02-14 23:00:00,7.176,2.566,435.52,0,
2026-02-14 23:15:00,7.12,2.345,436.48,0,
2026-02-14 23:30:00,7.101,2.325,434.12,0,
2026-02-14 23:45:00,7.301,2.427,425.51,0,
2026-02-15 00:00:00,7.114,2.2,435.02,0,
2026-02-15 00:15:00,7.155,2.208,437.19,0,
2026-02-15 00:30:00,7.074,2.302,432.59,0,
2026-02-15 00:45:00,7.153,2.005,439.69,0,
2026-02-15 01:00:00,7.098,2.25,426.31,0,
2026-02-15 01:15:00,7.12,2.086,434.1,0,
2026-02-15 01:30:00,7.191,2.311,427.01,0,
2026-02-15 01:45:00,7.158,2.249,435.0,0,
2026-02-15 02:00:00,7.158,2.216,432.84,0,
2026-02-15 02:15:00,7.036,1.9,437.18,0,
2026-02-15 02:30:00,7.211,2.115,431.52,0,
2026-02-15 02:45:00,7.053,1.945,427.41,0,
2026-02-15 03:00:00,7.182,2.108,426.52,0,
2026-02-15 03:15:00,7.15,1.76,426.91,0,
2026-02-15 03:30:00,7.12,1.872,425.26,0,
2026-02-15 03:45:00,7.041,2.279,432.06,0,
2026-02-15 04:00:00,7.083,2.155,431.1,0,
2026-02-15 04:15:00,7.043,2.048,419.32,0,
2026-02-15 04:30:00,7.059,1.967,424.75,0,
2026-02-15 04:45:00,7.036,1.945,424.11,0,
2026-02-15 05:00:00,6.937,2.144,419.98,0,
2026-02-15 05:15:00,7.085,2.07,424.09,0,
2026-02-15 05:30:00,7.016,2.362,427.41,0,
2026-02-15 05:45:00,6.986,2.114,424.35,0,
2026-02-15 06:00:00,6.972,2.162,425.39,0,
2026-02-15 06:15:00,7.008,1.959,416.34,0,
2026-02-15 06:30:00,6.936,2.129,418.58,0,
2026-02-15 06:45:00,6.858,2.226,414.6,0,
2026-02-15 07:00:00,6.982,2.161,417.85,0,
2026-02-15 07:15:00,6.978,2.163,417.46,0,
2026-02-15 07:30:00,6.933,2.306,419.25,0,
2026-02-15 07:45:00,6.876,2.505,419.95,0,
2026-02-15 08:00:00,6.929,2.322,416.76,0,
2026-02-15 08:15:00,6.843,2.495,409.89,0,
2026-02-15 08:30:00,6.857,2.44,407.29,0,
2026-02-15 08:45:00,6.864,2.534,414.17,0,
2026-02-15 09:00:00,6.936,2.305,417.52,0,
2026-02-15 09:15:00,6.869,2.391,410.88,0,
2026-02-15 09:30:00,6.859,2.417,404.37,0,
2026-02-15 09:45:00,6.973,2.556,418.36,0,
2026-02-15 10:00:00,6.888,2.619,411.57,0,
2026-02-15 10:15:00,6.882,2.545,409.92,0,
2026-02-15 10:30:00,6.843,2.684,404.24,0,
2026-02-15 10:45:00,6.828,2.494,408.7,0,
2026-02-15 11:00:00,6.746,2.736,411.16,0,
2026-02-15 11:15:00,6.901,2.781,410.24,0,
2026-02-15 11:30:00,6.874,2.755,405.38,0,
2026-02-15 11:45:00,6.841,2.697,407.8,0,
2026-02-15 12:00:00,6.843,2.807,405.54,0,
2026-02-15 12:15:00,6.887,2.588,414.68,0,
2026-02-15 12:30:00,6.774,2.773,411.68,0,
2026-02-15 12:45:00,6.823,2.809,406.13,0,
2026-02-15 13:00:00,6.798,2.583,403.74,0,
2026-02-15 13:15:00,6.947,2.872,409.75,0,
2026-02-15 13:30:00,6.905,2.63,406.94,0,
2026-02-15 13:45:00,6.755,2.768,407.56,0,
2026-02-15 14:00:00,6.794,2.852,405.07,0,
2026-02-15 14:15:00,6.869,2.749,405.98,0,
2026-02-15 14:30:00,6.857,2.882,411.13,0,
2026-02-15 14:45:00,6.821,2.889,409.91,0,
2026-02-15 15:00:00,6.991,2.763,421.5,0,
2026-02-15 15:15:00,6.917,2.978,414.46,0,
2026-02-15 15:30:00,6.932,2.782,408.09,0,
2026-02-15 15:45:00,6.882,3.242,407.19,0,
2026-02-15 16:00:00,6.961,2.884,415.59,0,
2026-02-15 16:15:00,6.915,2.723,413.11,0,
2026-02-15 16:30:00,6.928,2.749,420.73,0,
2026-02-15 16:45:00,6.982,3.064,417.27,0,
2026-02-15 17:00:00,6.88,2.825,408.96,0,
2026-02-15 17:15:00,7.051,2.674,413.58,0,
2026-02-15 17:30:00,6.99,2.998,415.73,0,
2026-02-15 17:45:00,7.054,2.796,420.98,0,
2026-02-15 18:00:00,6.946,2.944,415.79,0,
2026-02-15 18:15:00,6.964,2.973,421.4,0,
2026-02-15 18:30:00,6.961,2.859,416.22,0,
2026-02-15 18:45:00,7.042,3.16,422.37,0,
2026-02-15 19:00:00,7.042,2.524,424.59,0,
2026-02-15 19:15:00,7.025,2.641,429.7,0,
2026-02-15 19:30:00,7.007,2.705,425.57,0,
2026-02-15 19:45:00,7.003,3.061,422.04,0,
2026-02-15 20:00:00,7.073,2.97,431.97,0,
2026-02-15 20:15:00,7.06,2.87,425.93,0,
2026-02-15 20:30:00,7.057,2.534,430.4,0,
2026-02-15 20:45:00,7.176,2.527,425.46,0,
2026-02-15 21:00:00,7.102,2.479,428.85,0,
2026-02-15 21:15:00,7.176,2.461,425.82,0,
2026-02-15 21:30:00,7.092,2.776,430.81,0,
2026-02-15 21:45:00,7.137,2.49,433.19,0,
2026-02-15 22:00:00,7.127,2.483,428.41,0,
2026-02-15 22:15:00,7.05,2.59,428.56,0,
2026-02-15 22:30:00,7.21,2.198,432.51,0,
2026-02-15 22:45:00,7.135,2.43,428.06,0,
2026-02-15 23:00:00,7.182,2.232,425.52,0,
2026-02-15 23:15:00,7.11,2.327,433.18,0,
2026-02-15 23:30:00,7.14,2.259,431.47,0,
2026-02-15 23:45:00,7.106,2.227,431.46,0,
2026-02-16 00:00:00,7.212,2.334,434.08,0,
2026-02-16 00:15:00,7.165,2.311,434.62,0,
2026-02-16 00:30:00,7.167,2.224,431.25,0,
2026-02-16 00:45:00,7.215,2.292,427.28,0,
2026-02-16 01:00:00,7.203,2.087,429.04,0,
2026-02-16 01:15:00,7.18,2.302,433.7,0,
2026-02-16 01:30:00,7.067,2.152,431.63,0,
2026-02-16 01:45:00,7.1,2.095,428.56,0,
2026-02-16 02:00:00,7.08,2.034,427.25,0,
2026-02-16 02:15:00,7.161,2.105,432.45,0,
2026-02-16 02:30:00,7.128,2.411,428.63,0,
2026-02-16 02:45:00,7.043,2.112,432.03,0,
2026-02-16 03:00:00,7.097,1.942,432.0,0,
2026-02-16 03:15:00,7.024,2.246,426.66,0,
2026-02-16 03:30:00,7.089,2.033,431.1,0,
2026-02-16 03:45:00,7.001,2.143,427.22,0,
2026-02-16 04:00:00,7.101,2.009,427.07,0,
2026-02-16 04:15:00,7.085,2.293,416.55,0,
2026-02-16 04:30:00,7.153,2.015,420.71,0,
2026-02-16 04:45:00,7.091,2.317,420.19,0,
2026-02-16 05:00:00,7.018,1.956,421.83,0,
2026-02-16 05:15:00,7.07,2.077,422.8,0,
2026-02-16 05:30:00,6.95,2.34,422.19,0,
2026-02-16 05:45:00,6.962,2.166,421.93,0,
2026-02-16 06:00:00,7.017,2.494,417.26,0,
2026-02-16 06:15:00,6.882,2.127,421.98,0,
2026-02-16 06:30:00,6.979,2.221,425.67,0,
2026-02-16 06:45:00,6.92,2.485,416.25,0,
2026-02-16 07:00:00,6.966,1.99,414.24,0,
2026-02-16 07:15:00,6.898,1.991,413.4,0,
2026-02-16 07:30:00,6.964,2.137,415.75,0,
2026-02-16 07:45:00,6.935,2.4,412.59,0,
2026-02-16 08:00:00,6.995,2.059,407.08,0,
2026-02-16 08:15:00,6.917,2.413,407.51,0,
2026-02-16 08:30:00,6.87,2.426,416.78,0,
2026-02-16 08:45:00,6.889,2.674,417.22,0,
2026-02-16 09:00:00,6.827,2.553,417.91,0,
2026-02-16 09:15:00,6.908,2.477,411.88,0,
2026-02-16 09:30:00,6.91,2.652,406.52,0,
