timestamp,pH,turbidity_NTU,CO2_ppm,alarm_flag,maintenance_log,zscore_flag_pH,zscore_flag_turbidity_NTU,zscore_flag_CO2_ppm,zscore_pH,zscore_turbidity_NTU,zscore_CO2_ppm,iqr_flag_pH,iqr_flag_turbidity_NTU,iqr_flag_CO2_ppm,zscore_flag_any,iqr_flag_any,ground_truth_event
2026-02-20 11:00:00,6.853,2.798,411.71,0,,0,0,0,-1.1386,1.053,-0.8326,0,0,0,0,0,0
2026-02-20 11:15:00,6.896,2.77,404.72,0,,0,0,0,-0.808,0.9406,-1.541,0,0,0,0,0,0
2026-02-20 11:30:00,6.896,2.518,407.28,0,,0,0,0,-0.8082,0.065,-1.2869,0,0,0,0,0,0
2026-02-20 11:45:00,6.882,2.861,412.63,0,,0,0,0,-0.9285,1.2546,-0.7402,0,0,0,0,0,0
2026-02-20 12:00:00,6.813,2.749,404.57,0,,0,0,0,-1.4909,0.8588,-1.5608,0,0,0,0,0,0
2026-02-20 12:15:00,6.852,2.699,409.86,0,,0,0,0,-1.184,0.6838,-1.0349,0,0,0,0,0,0
2026-02-20 12:30:00,6.835,2.797,403.79,0,,0,0,0,-1.3068,1.0204,-1.6562,0,0,0,0,0,0
2026-02-20 12:45:00,6.843,2.76,407.59,0,,0,0,0,-1.245,0.8835,-1.2551,0,0,0,0,0,0
2026-02-20 13:00:00,6.957,2.865,410.2,0,,0,0,0,-0.3027,1.2213,-0.9806,0,0,0,0,0,0
2026-02-20 13:15:00,6.77,2.829,399.02,0,,0,0,0,-1.8341,1.0987,-2.0988,0,0,0,0,0,0
2026-02-20 13:30:00,6.85,2.767,406.78,0,,0,0,0,-1.1807,0.8739,-1.3173,0,0,0,0,0,0
2026-02-20 13:45:00,6.926,2.529,410.95,0,,0,0,0,-0.5607,0.0675,-0.8823,0,0,0,0,0,0
2026-02-20 14:00:00,6.797,2.925,410.51,0,,0,0,0,-1.6182,1.3946,-0.9289,0,0,0,0,0,0
2026-02-20 14:15:00,6.843,2.803,407.93,0,,0,0,0,-1.2123,0.9707,-1.1853,0,0,0,0,0,0
2026-02-20 14:30:00,6.855,2.986,406.06,0,,0,0,0,-1.1063,1.5809,-1.3706,0,0,0,0,0,0
2026-02-20 14:45:00,6.876,2.951,413.49,0,,0,0,0,-0.9222,1.4527,-0.6213,0,0,0,0,0,0
2026-02-20 15:00:00,6.814,2.834,410.23,0,,0,0,0,-1.4023,1.0626,-0.9386,0,0,0,0,0,0
2026-02-20 15:15:00,6.931,3.046,414.27,0,,0,0,0,-0.4577,1.7344,-0.5329,0,0,0,0,0,0
2026-02-20 15:30:00,6.942,2.927,414.22,0,,0,0,0,-0.3777,1.3309,-0.5344,0,0,0,0,0,0
2026-02-20 15:45:00,6.942,2.924,411.54,0,,0,0,0,-0.375,1.3242,-0.8014,0,0,0,0,0,0
2026-02-20 16:00:00,6.881,2.879,418.29,0,,0,0,0,-0.8755,1.1774,-0.1314,0,0,0,0,0,0
2026-02-20 16:15:00,6.938,3.152,412.32,0,,0,0,0,-0.4045,2.0534,-0.7359,0,0,0,0,0,0
2026-02-20 16:30:00,6.898,2.79,420.17,0,,0,0,0,-0.7238,0.8916,0.0488,0,0,0,0,0,0
2026-02-20 16:45:00,6.935,2.844,421.43,0,,0,0,0,-0.437,1.0704,0.1722,0,0,0,0,0,0
2026-02-20 17:00:00,7.069,2.701,421.09,0,,0,0,0,0.6493,0.5947,0.1384,0,0,0,0,0,0
2026-02-20 17:15:00,6.976,2.988,416.94,0,,0,0,0,-0.1093,1.5187,-0.2818,0,0,0,0,0,0
2026-02-20 17:30:00,6.921,2.782,428.62,0,,0,0,0,-0.5543,0.8508,0.8893,0,0,0,0,0,0
2026-02-20 17:45:00,6.999,2.788,419.82,0,,0,0,0,0.0852,0.8678,-0.0053,0,0,0,0,0,0
2026-02-20 18:00:00,6.932,2.769,420.96,0,,0,0,0,-0.4599,0.8014,0.1107,0,0,0,0,0,0
2026-02-20 18:15:00,6.95,2.842,420.7,0,,0,0,0,-0.3134,1.0396,0.0793,0,0,0,0,0,0
2026-02-20 18:30:00,6.968,2.63,417.05,0,,0,0,0,-0.1623,0.3759,-0.2908,0,0,0,0,0,0
2026-02-20 18:45:00,7.007,2.464,427.52,0,,0,0,0,0.1584,-0.1703,0.7681,0,0,0,0,0,0
2026-02-20 19:00:00,7.086,2.851,420.82,0,,0,0,0,0.7962,1.1215,0.0909,0,0,0,0,0,0
2026-02-20 19:15:00,7.077,2.447,427.54,0,,0,0,0,0.7274,-0.2249,0.7643,0,0,0,0,0,0
2026-02-20 19:30:00,7.084,2.872,429.23,0,,0,0,0,0.7765,1.2009,0.9259,0,0,0,0,0,0
2026-02-20 19:45:00,7.011,2.956,427.72,0,,0,0,0,0.1885,1.4719,0.7748,0,0,0,0,0,0
2026-02-20 20:00:00,7.048,2.675,423.23,0,,0,0,0,0.494,0.5418,0.327,0,0,0,0,0,0
2026-02-20 20:15:00,7.097,2.872,425.3,0,,0,0,0,0.8835,1.2023,0.5337,0,0,0,0,0,0
2026-02-20 20:30:00,7.06,2.649,416.6,0,,0,0,0,0.5783,0.4528,-0.335,0,0,0,0,0,0
2026-02-20 20:45:00,7.085,2.868,427.45,0,,0,0,0,0.7837,1.1678,0.7584,0,0,0,0,0,0
2026-02-20 21:00:00,7.128,2.535,431.7,0,,0,0,0,1.1516,0.0725,1.182,0,0,0,0,0,0
2026-02-20 21:15:00,7.095,2.223,428.07,0,,0,0,0,0.8881,-0.9531,0.8184,0,0,0,0,0,0
2026-02-20 21:30:00,7.13,2.54,427.16,0,,0,0,0,1.1613,0.0939,0.7299,0,0,0,0,0,0
2026-02-20 21:45:00,7.204,2.782,428.79,0,,0,0,0,1.7211,0.8953,0.8969,0,0,0,0,0,0
2026-02-20 22:00:00,7.121,2.58,435.25,0,,0,0,0,1.0596,0.2149,1.5332,0,0,0,0,0,0
2026-02-20 22:15:00,7.193,2.397,430.55,0,,0,0,0,1.6266,-0.3891,1.056,0,0,0,0,0,0
2026-02-20 22:30:00,7.167,2.497,438.52,0,,0,0,0,1.4249,-0.0547,1.8398,0,0,0,0,0,0
2026-02-20 22:45:00,7.069,2.568,429.08,0,,0,0,0,0.6359,0.1696,0.9018,0,0,0,0,0,0
2026-02-20 23:00:00,7.09,2.384,432.46,0,,0,0,0,0.8177,-0.4474,1.2371,0,0,0,0,0,0
2026-02-20 23:15:00,7.105,2.765,430.04,0,,0,0,0,0.9561,0.8187,0.9852,0,0,0,0,0,0
2026-02-20 23:30:00,7.106,2.269,440.2,0,,0,0,0,0.9678,-0.8373,1.9531,0,0,0,0,0,0
2026-02-20 23:45:00,7.145,2.473,432.69,0,,0,0,0,1.2858,-0.1576,1.209,0,0,0,0,0,0
2026-02-21 00:00:00,7.181,2.414,440.51,0,,0,0,0,1.5738,-0.3509,1.9227,0,0,0,0,0,0
2026-02-21 00:15:00,7.212,2.173,430.29,0,,0,0,0,1.816,-1.1449,0.9754,0,0,0,0,0,0
2026-02-21 00:30:00,7.164,2.193,438.01,0,,0,0,0,1.4201,-1.0737,1.7068,0,0,0,0,0,0
2026-02-21 00:45:00,7.125,2.389,432.24,0,,0,0,0,1.1179,-0.4225,1.1624,0,0,0,0,0,0
2026-02-21 01:00:00,7.041,2.239,434.94,0,,0,0,0,0.4368,-0.9053,1.4244,0,0,0,0,0,0
2026-02-21 01:15:00,7.146,2.25,426.48,0,,0,0,0,1.2904,-0.8641,0.6187,0,0,0,0,0,0
2026-02-21 01:30:00,7.14,1.937,432.48,0,,0,0,0,1.267,-1.8609,1.2009,0,0,0,0,0,0
2026-02-21 01:45:00,7.144,2.266,426.49,0,,0,0,0,1.2918,-0.793,0.6348,0,0,0,0,0,0
2026-02-21 02:00:00,7.235,2.197,431.42,0,,0,0,0,2.0006,-1.0179,1.1283,0,0,0,0,0,0
2026-02-21 02:15:00,7.187,2.132,423.9,0,,0,0,0,1.5915,-1.2285,0.3905,0,0,0,0,0,0
2026-02-21 02:30:00,7.158,2.185,429.14,0,,0,0,0,1.3488,-1.041,0.9155,0,0,0,0,0,0
2026-02-21 02:45:00,7.065,2.06,433.4,0,,0,0,0,0.6023,-1.451,1.3281,0,0,0,0,0,0
2026-02-21 03:00:00,7.08,2.025,430.68,0,,0,0,0,0.7268,-1.5402,1.054,0,0,0,0,0,0
2026-02-21 03:15:00,7.094,2.071,422.98,0,,0,0,0,0.8405,-1.3907,0.297,0,0,0,0,0,0
2026-02-21 03:30:00,7.053,2.034,419.71,0,,0,0,0,0.5141,-1.5285,-0.0184,0,0,0,0,0,0
2026-02-21 03:45:00,7.108,2.428,428.65,0,,0,0,0,0.9441,-0.2671,0.8835,0,0,0,0,0,0
2026-02-21 04:00:00,7.093,2.237,432.32,0,,0,0,0,0.8354,-0.9081,1.2301,0,0,0,0,0,0
2026-02-21 04:15:00,7.012,1.956,421.45,0,,0,0,0,0.1804,-1.8075,0.1579,0,0,0,0,0,0
2026-02-21 04:30:00,7.117,2.409,432.98,0,,0,0,0,1.0312,-0.3409,1.2901,0,0,0,0,0,0
2026-02-21 04:45:00,7.053,2.043,423.83,0,,0,0,0,0.5038,-1.5571,0.3891,0,0,0,0,0,0
2026-02-21 05:00:00,6.952,2.118,415.27,0,,0,0,0,-0.311,-1.2923,-0.4557,0,0,0,0,0,0
2026-02-21 05:15:00,7.027,2.256,416.1,0,,0,0,0,0.2952,-0.8371,-0.365,0,0,0,0,0,0
2026-02-21 05:30:00,7.034,1.835,424.65,0,,0,0,0,0.358,-2.1491,0.4809,0,0,0,0,0,0
2026-02-21 05:45:00,7.058,2.106,421.3,0,,0,0,0,0.546,-1.2744,0.1406,0,0,0,0,0,0
2026-02-21 06:00:00,6.983,2.068,425.93,0,,0,0,0,-0.0589,-1.3885,0.6029,0,0,0,0,0,0
2026-02-21 06:15:00,7.032,2.198,414.42,0,,0,0,0,0.3333,-0.9697,-0.542,0,0,0,0,0,0
2026-02-21 06:30:00,6.99,2.238,418.91,0,,0,0,0,-0.0109,-0.8516,-0.0952,0,0,0,0,0,0
2026-02-21 06:45:00,6.905,2.188,417.69,0,,0,0,0,-0.6963,-1.0093,-0.2215,0,0,0,0,0,0
2026-02-21 07:00:00,6.89,2.199,416.32,0,,0,0,0,-0.8042,-0.9747,-0.3641,0,0,0,0,0,0
2026-02-21 07:15:00,7.008,2.396,414.61,0,,0,0,0,0.1387,-0.3627,-0.5342,0,0,0,0,0,0
2026-02-21 07:30:00,7.002,2.302,413.96,0,,0,0,0,0.0796,-0.6679,-0.6006,0,0,0,0,0,0
2026-02-21 07:45:00,6.95,2.284,415.39,0,,0,0,0,-0.3582,-0.7301,-0.465,0,0,0,0,0,0
2026-02-21 08:00:00,7.0,2.322,415.21,0,,0,0,0,0.0432,-0.6097,-0.4849,0,0,0,0,0,0
2026-02-21 08:15:00,6.969,2.598,414.34,0,,0,0,0,-0.2229,0.2789,-0.5836,0,0,0,0,0,0
2026-02-21 08:30:00,6.943,2.373,417.52,0,,0,0,0,-0.4537,-0.4458,-0.2668,0,0,0,0,0,0
2026-02-21 08:45:00,6.856,2.294,407.28,0,,0,0,0,-1.1836,-0.7048,-1.2948,0,0,0,0,0,0
2026-02-21 09:00:00,6.981,2.11,404.27,0,,0,0,0,-0.1522,-1.2851,-1.6095,0,0,0,0,0,0
2026-02-21 09:15:00,6.914,2.207,415.05,0,,0,0,0,-0.7365,-0.9663,-0.5251,0,0,0,0,0,0
2026-02-21 09:30:00,6.862,2.378,406.71,0,,0,0,0,-1.1695,-0.4185,-1.361,0,0,0,0,0,0
2026-02-21 09:45:00,6.842,2.458,408.5,0,,0,0,0,-1.3287,-0.1635,-1.1871,0,0,0,0,0,0
2026-02-21 10:00:00,6.883,2.417,407.16,0,,0,0,0,-0.9808,-0.2937,-1.3118,0,0,0,0,0,0
2026-02-21 10:15:00,6.782,2.579,406.7,0,,0,0,0,-1.8279,0.2293,-1.3469,0,0,0,0,0,0
2026-02-21 10:30:00,6.896,2.467,403.08,0,,0,0,0,-0.8846,-0.1271,-1.7044,0,0,0,0,0,0
2026-02-21 10:45:00,6.81,2.441,406.36,0,,0,0,0,-1.6253,-0.2117,-1.3687,0,0,0,0,0,0
2026-02-21 11:00:00,6.874,2.695,411.01,0,,0,0,0,-1.0798,0.6122,-0.902,0,0,0,0,0,0
2026-02-21 11:15:00,6.827,2.834,408.21,0,,0,0,0,-1.4674,1.0571,-1.1917,0,0,0,0,0,0
2026-02-21 11:30:00,6.838,2.487,410.12,0,,0,0,0,-1.3603,-0.0611,-1.0061,0,0,0,0,0,0
2026-02-21 11:45:00,6.812,2.713,406.04,0,,0,0,0,-1.5625,0.6759,-1.4002,0,0,0,0,0,0
2026-02-21 12:00:00,6.842,2.414,411.61,0,,0,0,0,-1.3171,-0.2824,-0.8575,0,0,0,0,0,0
2026-02-21 12:15:00,6.945,2.501,405.99,0,,0,0,0,-0.4571,0.007,-1.4141,0,0,0,0,0,0
2026-02-21 12:30:00,6.921,2.655,399.67,0,,0,0,0,-0.6746,0.5153,-2.0288,0,0,0,0,0,0
2026-02-21 12:45:00,6.871,2.934,409.5,0,,0,0,0,-1.11,1.4117,-1.0529,0,0,0,0,0,0
2026-02-21 13:00:00,6.854,2.666,411.48,0,,0,0,0,-1.2379,0.5516,-0.8574,0,0,0,0,0,0
2026-02-21 13:15:00,6.9,2.678,406.4,0,,0,0,0,-0.8706,0.5985,-1.3925,0,0,0,0,0,0
2026-02-21 13:30:00,6.918,2.823,413.71,0,,0,0,0,-0.7248,1.0702,-0.6631,0,0,0,0,0,0
2026-02-21 13:45:00,6.824,2.838,405.83,0,,0,0,0,-1.5224,1.1017,-1.4535,0,0,0,0,0,0
2026-02-21 14:00:00,6.866,2.729,412.29,0,,0,0,0,-1.1757,0.7592,-0.8008,0,0,0,0,0,0
2026-02-21 14:15:00,6.784,3.157,417.0,0,,0,0,0,-1.8707,2.1093,-0.3338,0,0,0,0,0,0
2026-02-21 14:30:00,6.937,2.83,410.63,0,,0,0,0,-0.556,1.0706,-0.9977,0,0,0,0,0,0
2026-02-21 14:45:00,6.99,2.896,410.07,0,,0,0,0,-0.1046,1.2895,-1.0484,0,0,0,0,0,0
2026-02-21 15:00:00,6.898,2.826,411.09,0,,0,0,0,-0.9294,1.0628,-0.9453,0,0,0,0,0,0
2026-02-21 15:15:00,6.795,2.958,418.6,0,,0,0,0,-1.8023,1.5018,-0.1776,0,0,0,0,0,0
2026-02-21 15:30:00,6.939,3.082,414.31,0,,0,0,0,-0.5444,1.8847,-0.6199,0,0,0,0,0,0
2026-02-21 15:45:00,6.871,3.149,421.91,0,,0,0,0,-1.1256,2.0666,0.1531,0,0,0,0,0,0
2026-02-21 16:00:00,6.892,2.786,415.12,0,,0,0,0,-0.9452,0.9137,-0.5458,0,0,0,0,0,0
2026-02-21 16:15:00,6.965,3.064,412.08,0,,0,0,0,-0.3133,1.8177,-0.8596,0,0,0,0,0,0
2026-02-21 16:30:00,6.955,2.979,413.07,0,,0,0,0,-0.4069,1.5255,-0.7474,0,0,0,0,0,0
2026-02-21 16:45:00,6.927,3.038,416.39,0,,0,0,0,-0.6504,1.6922,-0.3995,0,0,0,0,0,0
2026-02-21 17:00:00,6.929,2.873,408.73,0,,0,0,0,-0.6201,1.1579,-1.1666,0,0,0,0,0,0
2026-02-21 17:15:00,6.977,2.851,415.76,0,,0,0,0,-0.2013,1.0996,-0.4464,0,0,0,0,0,0
2026-02-21 17:30:00,6.96,3.01,416.62,0,,0,0,0,-0.3538,1.5814,-0.3469,0,0,0,0,0,0
2026-02-21 17:45:00,6.935,3.002,420.17,0,,0,0,0,-0.5656,1.5361,0.0167,0,0,0,0,0,0
2026-02-21 18:00:00,6.983,3.081,427.77,0,,0,0,0,-0.1516,1.7491,0.7862,0,0,0,0,0,0
2026-02-21 18:15:00,7.027,2.862,421.0,0,,0,0,0,0.2263,1.0744,0.0939,0,0,0,0,0,0
2026-02-21 18:30:00,7.011,2.801,413.88,0,,0,0,0,0.0824,0.8785,-0.6294,0,0,0,0,0,0
2026-02-21 18:45:00,6.959,2.432,418.69,0,,0,0,0,-0.3681,-0.2501,-0.1296,0,0,0,0,0,0
2026-02-21 19:00:00,7.088,2.541,424.15,0,,0,0,0,0.76,0.0939,0.4253,0,0,0,0,0,0
2026-02-21 19:15:00,6.911,2.705,424.23,0,,0,0,0,-0.7723,0.5895,0.4379,0,0,0,0,0,0
2026-02-21 19:30:00,7.035,2.578,431.09,0,,0,0,0,0.3166,0.2099,1.1366,0,0,0,0,0,0
2026-02-21 19:45:00,7.035,2.844,429.15,0,,0,0,0,0.3142,1.0408,0.9354,0,0,0,0,0,0
2026-02-21 20:00:00,7.082,2.503,429.72,0,,0,0,0,0.7214,-0.0129,0.9822,0,0,0,0,0,0
2026-02-21 20:15:00,7.111,2.602,425.8,0,,0,0,0,0.9724,0.3057,0.583,0,0,0,0,0,0
2026-02-21 20:30:00,7.148,2.584,431.7,0,,0,0,0,1.2781,0.2517,1.159,0,0,0,0,0,0
2026-02-21 20:45:00,7.063,2.809,424.33,0,,0,0,0,0.5441,0.9605,0.419,0,0,0,0,0,0
2026-02-21 21:00:00,7.135,2.512,432.36,0,,0,0,0,1.1674,0.0288,1.2296,0,0,0,0,0,0
2026-02-21 21:15:00,7.123,2.646,427.89,0,,0,0,0,1.0583,0.4371,0.7781,0,0,0,0,0,0
2026-02-21 21:30:00,7.033,2.582,423.73,0,,0,0,0,0.2903,0.2341,0.3619,0,0,0,0,0,0
2026-02-21 21:45:00,7.22,2.662,432.35,0,,0,0,0,1.9115,0.4913,1.2263,0,0,0,0,0,0
2026-02-21 22:00:00,7.058,2.628,435.98,0,,0,0,0,0.5131,0.3821,1.5898,0,0,0,0,0,0
2026-02-21 22:15:00,7.156,2.469,429.14,0,,0,0,0,1.3783,-0.1221,0.9034,0,0,0,0,0,0
2026-02-21 22:30:00,7.158,2.193,437.34,0,,0,0,0,1.3983,-0.9785,1.736,0,0,0,0,0,0
2026-02-21 22:45:00,7.156,2.387,424.74,0,,0,0,0,1.3619,-0.363,0.4677,0,0,0,0,0,0
2026-02-21 23:00:00,7.12,2.393,426.8,0,,0,0,0,1.0431,-0.3445,0.6867,0,0,0,0,0,0
2026-02-21 23:15:00,7.188,2.414,431.18,0,,0,0,0,1.6108,-0.2679,1.131,0,0,0,0,0,0
2026-02-21 23:30:00,7.071,2.236,430.41,0,,0,0,0,0.6088,-0.8269,1.0808,0,0,0,0,0,0
2026-02-21 23:45:00,7.146,2.494,429.31,0,,0,0,0,1.2554,-0.0155,0.9745,0,0,0,0,0,0
2026-02-22 00:00:00,7.122,2.302,432.53,0,,0,0,0,1.0612,-0.6152,1.3387,0,0,0,0,0,0
2026-02-22 00:15:00,7.116,2.14,429.86,0,,0,0,0,1.0308,-1.1219,1.0575,0,0,0,0,0,0
2026-02-22 00:30:00,7.17,2.188,430.46,0,,0,0,0,1.5039,-0.9709,1.144,0,0,0,0,0,0
2026-02-22 00:45:00,7.201,2.526,432.88,0,,0,0,0,1.7518,0.0855,1.4012,0,0,0,0,0,0
2026-02-22 01:00:00,7.128,2.317,428.92,0,,0,0,0,1.1023,-0.5744,0.9929,0,0,0,0,0,0
2026-02-22 01:15:00,7.181,2.357,430.94,0,,0,0,0,1.5507,-0.4531,1.2001,0,0,0,0,0,0
2026-02-22 01:30:00,7.141,2.026,428.5,0,,0,0,0,1.206,-1.5069,0.9474,0,0,0,0,0,0
2026-02-22 01:45:00,7.09,2.064,425.94,0,,0,0,0,0.7755,-1.3701,0.6718,0,0,0,0,0,0
2026-02-22 02:00:00,7.117,2.051,433.45,0,,0,0,0,1.0369,-1.3982,1.4763,0,0,0,0,0,0
2026-02-22 02:15:00,7.11,2.169,436.81,0,,0,0,0,0.9917,-1.0317,1.7941,0,0,0,0,0,0
2026-02-22 02:30:00,7.084,2.104,433.78,0,,0,0,0,0.7735,-1.229,1.4587,0,0,0,0,0,0
2026-02-22 02:45:00,7.134,2.048,430.35,0,,0,0,0,1.2075,-1.4028,1.1056,0,0,0,0,0,0
2026-02-22 03:00:00,7.118,2.059,425.92,0,,0,0,0,1.0582,-1.3717,0.6455,0,0,0,0,0,0
2026-02-22 03:15:00,7.019,1.989,426.76,0,,0,0,0,0.1878,-1.5817,0.7289,0,0,0,0,0,0
2026-02-22 03:30:00,7.009,2.076,431.53,0,,0,0,0,0.103,-1.3146,1.2119,0,0,0,0,0,0
2026-02-22 03:45:00,7.105,2.268,417.54,0,,0,0,0,0.9591,-0.7087,-0.2484,0,0,0,0,0,0
2026-02-22 04:00:00,7.034,1.873,424.55,0,,0,0,0,0.3327,-1.8956,0.5045,0,0,0,0,0,0
2026-02-22 04:15:00,7.081,2.153,428.24,0,,0,0,0,0.7445,-1.0533,0.8862,0,0,0,0,0,0
2026-02-22 04:30:00,7.096,2.31,420.04,0,,0,0,0,0.882,-0.5644,0.0314,0,0,0,0,0,0
2026-02-22 04:45:00,6.985,2.08,425.55,0,,0,0,0,-0.1037,-1.2772,0.6191,0,0,0,0,0,0
2026-02-22 05:00:00,6.968,2.034,424.61,0,,0,0,0,-0.2575,-1.4117,0.508,0,0,0,0,0,0
2026-02-22 05:15:00,7.113,2.26,416.52,0,,0,0,0,1.0271,-0.7159,-0.3582,0,0,0,0,0,0
2026-02-22 05:30:00,7.037,1.983,421.91,0,,0,0,0,0.35,-1.5875,0.222,0,0,0,0,0,0
2026-02-22 05:45:00,6.989,2.138,418.32,0,,0,0,0,-0.0711,-1.1084,-0.1593,0,0,0,0,0,0
2026-02-22 06:00:00,6.953,1.998,421.66,0,,0,0,0,-0.389,-1.5365,0.2037,0,0,0,0,0,0
2026-02-22 06:15:00,6.965,1.887,421.89,0,,0,0,0,-0.2759,-1.8447,0.2204,0,0,0,0,0,0
2026-02-22 06:30:00,6.921,2.16,420.03,0,,0,0,0,-0.6601,-1.0053,0.0191,0,0,0,0,0,0
2026-02-22 06:45:00,7.015,2.01,417.95,0,,0,0,0,0.1661,-1.4474,-0.2048,0,0,0,0,0,0
2026-02-22 07:00:00,6.922,2.215,418.05,0,,0,0,0,-0.6682,-0.8272,-0.1961,0,0,0,0,0,0
2026-02-22 07:15:00,7.006,2.404,411.44,0,,0,0,0,0.0832,-0.2545,-0.9014,0,0,0,0,0,0
2026-02-22 07:30:00,6.923,2.535,415.28,0,,0,0,0,-0.6502,0.1354,-0.4912,0,0,0,0,0,0
2026-02-22 07:45:00,6.881,2.292,411.51,0,,0,0,0,-1.0139,-0.6027,-0.8891,0,0,0,0,0,0
2026-02-22 08:00:00,6.904,2.453,418.13,0,,0,0,0,-0.798,-0.1181,-0.1837,0,0,0,0,0,0
2026-02-22 08:15:00,6.785,2.383,416.07,0,,0,0,0,-1.8029,-0.3242,-0.4068,0,0,0,0,0,0
2026-02-22 08:30:00,6.903,2.289,415.42,0,,0,0,0,-0.771,-0.6065,-0.4738,0,0,0,0,0,0
2026-02-22 08:45:00,6.893,2.083,418.94,0,,0,0,0,-0.8642,-1.218,-0.1105,0,0,0,0,0,0
2026-02-22 09:00:00,6.935,2.64,410.19,0,,0,0,0,-0.4935,0.4492,-1.0745,0,0,0,0,0,0
2026-02-22 09:15:00,6.793,2.265,408.78,0,,0,0,0,-1.6956,-0.6922,-1.2138,0,0,0,0,0,0
2026-02-22 09:30:00,6.939,2.655,409.07,0,,0,0,0,-0.4513,0.4845,-1.1892,0,0,0,0,0,0
2026-02-22 09:45:00,6.916,2.554,403.61,0,,0,0,0,-0.6608,0.1746,-1.7637,0,0,0,0,0,0
2026-02-22 10:00:00,6.933,2.354,403.51,0,,0,0,0,-0.5194,-0.4308,-1.7589,0,0,0,0,0,0
2026-02-22 10:15:00,6.863,2.573,411.72,0,,0,0,0,-1.1499,0.2343,-0.8889,0,0,0,0,0,0
2026-02-22 10:30:00,6.912,2.872,403.33,0,,0,0,0,-0.7201,1.1219,-1.7968,0,0,0,0,0,0
2026-02-22 10:45:00,6.784,2.808,404.34,0,,0,0,0,-1.84,0.9134,-1.6793,0,0,0,0,0,0
2026-02-22 11:00:00,6.891,2.527,408.0,0,,0,0,0,-0.9023,0.0749,-1.2767,0,0,0,0,0,0
2026-02-22 11:15:00,6.814,2.522,406.58,0,,0,0,0,-1.5762,0.07,-1.4238,0,0,0,0,0,0
2026-02-22 11:30:00,6.769,2.668,411.65,0,,0,0,0,-1.9448,0.5051,-0.8841,0,0,0,0,0,0
2026-02-22 11:45:00,6.794,2.652,408.27,0,,0,0,0,-1.7211,0.4592,-1.2534,0,0,0,0,0,0
2026-02-22 12:00:00,6.85,2.88,404.81,0,,0,0,0,-1.2373,1.1266,-1.6027,0,0,0,0,0,0
2026-02-22 12:15:00,6.809,2.833,411.91,0,,0,0,0,-1.5617,0.9702,-0.8592,0,0,0,0,0,0
2026-02-22 12:30:00,6.87,2.49,411.02,0,,0,0,0,-1.0301,-0.05,-0.9876,0,0,0,0,0,0
2026-02-22 12:45:00,6.762,2.833,402.59,0,,0,0,0,-1.9155,0.983,-1.8813,0,0,0,0,0,0
2026-02-22 13:00:00,6.749,2.756,409.42,0,,0,0,0,-1.9868,0.7476,-1.1363,0,0,0,0,0,0
2026-02-22 13:15:00,6.927,2.806,405.78,0,,0,0,0,-0.5123,0.891,-1.5274,0,0,0,0,0,0
2026-02-22 13:30:00,6.907,2.855,405.95,0,,0,0,0,-0.6772,1.0354,-1.4861,0,0,0,0,0,0
2026-02-22 13:45:00,6.813,3.012,416.72,0,,0,0,0,-1.4552,1.4888,-0.3504,0,0,0,0,0,0
2026-02-22 14:00:00,6.87,2.993,410.1,0,,0,0,0,-0.983,1.4122,-1.0616,0,0,0,0,0,0
2026-02-22 14:15:00,6.926,2.746,409.15,0,,0,0,0,-0.538,0.7102,-1.1478,0,0,0,0,0,0
2026-02-22 14:30:00,6.902,2.861,410.82,0,,0,0,0,-0.7356,1.0521,-0.9691,0,0,0,0,0,0
2026-02-22 14:45:00,6.895,2.811,414.47,0,,0,0,0,-0.7835,0.9079,-0.585,0,0,0,0,0,0
2026-02-22 15:00:00,6.949,2.634,408.71,0,,0,0,0,-0.3366,0.3851,-1.1991,0,0,0,0,0,0
2026-02-22 15:15:00,6.865,2.876,409.96,0,,0,0,0,-1.0566,1.1193,-1.0491,0,0,0,0,0,0
2026-02-22 15:30:00,6.91,3.173,415.32,0,,0,0,0,-0.6722,2.002,-0.4784,0,0,0,0,0,0
2026-02-22 15:45:00,6.916,2.642,407.27,0,,0,0,0,-0.6275,0.4321,-1.3101,0,0,0,0,0,0
2026-02-22 16:00:00,6.911,2.896,417.96,0,,0,0,0,-0.6724,1.2014,-0.1818,0,0,0,0,0,0
2026-02-22 16:15:00,6.914,2.891,408.27,0,,0,0,0,-0.6412,1.2014,-1.1994,0,0,0,0,0,0
2026-02-22 16:30:00,6.946,2.94,414.42,0,,0,0,0,-0.3691,1.3557,-0.5524,0,0,0,0,0,0
2026-02-22 16:45:00,6.954,2.748,409.75,0,,0,0,0,-0.304,0.7828,-1.0331,0,0,0,0,0,0
2026-02-22 17:00:00,6.909,2.673,412.67,0,,0,0,0,-0.6832,0.5588,-0.7335,0,0,0,0,0,0
2026-02-22 17:15:00,7.011,2.672,422.85,0,,0,0,0,0.178,0.5643,0.3329,0,0,0,0,0,0
2026-02-22 17:30:00,6.932,3.069,422.61,0,,0,0,0,-0.4883,1.8063,0.301,0,0,0,0,0,0
2026-02-22 17:45:00,6.979,2.711,423.82,0,,0,0,0,-0.0945,0.7002,0.4244,0,0,0,0,0,0
2026-02-22 18:00:00,6.985,2.771,414.2,0,,0,0,0,-0.0439,0.914,-0.5764,0,0,0,0,0,0
